sure_no;standart_sure_ad;video_baslik;mufessir;youtube_video_id;thumbnail_url;video_thumbnail_url
5;Maide;Kdd 232 Nisa 175 176 Maide 1;Mehmet Özçelik;psrZQIeA6zM;;https://i.ytimg.com/vi/psrZQIeA6zM/default.jpg
5;Maide;76 Safvet  Tefasir Dersleri|Maide Suresi, 1. Ayet|Sözlerinize Bağlı Kalın! #Aliakçal #Tefsir;Ali Akçal;wR0kIliDqHU;;https://i.ytimg.com/vi/wR0kIliDqHU/default.jpg
5;Maide;77 Safvetüt Tefasir Dersleri|Maide Suresi, 2. Ayet|Helaller Ve Haramlar #Aliakçal #Tefsirdersi;Ali Akçal;lTqSKPN6kiQ;;https://i.ytimg.com/vi/lTqSKPN6kiQ/default.jpg
5;Maide;78 Safvetüt Tefasir Dersleri|Maide Suresi, 3. Ayet |Yenilmesi Haram Olan Şeyler, Fal Baktırmak;Ali Akçal;5sniyxE3hoA;;https://i.ytimg.com/vi/5sniyxE3hoA/default.jpg
5;Maide;79 Safvetüt Tefasir Dersleri|Maide Suresi, 4. Ayet |Allahtan Korkun!  Tefsir Dersleri;Ali Akçal;xqFVzskiS3Y;;https://i.ytimg.com/vi/xqFVzskiS3Y/default.jpg
5;Maide;80 Safvetüt Tefasir Dersleri|Maide Suresi, 5. Ayet|Yahudilerle  Ve Hristiyanlarla Evlenmek!..;Ali Akçal;wu3s9yqWMvc;;https://i.ytimg.com/vi/wu3s9yqWMvc/default.jpg
5;Maide;81 Safvetüt Tefasir Dersleri|Maide Suresi, 6. Ayet|Abdest, Gusül Abdesti Ve Teyemmüm Ayeti;Ali Akçal;Fte9JQzhy28;;https://i.ytimg.com/vi/Fte9JQzhy28/default.jpg
5;Maide;82 Safvetüt Tefasir Dersleri|Maide Suresi, 78. Ayetler|Adaletli Olun;Ali Akçal;5EgoVrmvzLg;;https://i.ytimg.com/vi/5EgoVrmvzLg/default.jpg
5;Maide;83 Safvetüt Tefasir Dersleri|Maide Suresi, 91011. Ayetler|Allahın Müminlere Vaadleri;Ali Akçal;TOrPDfV2VY0;;https://i.ytimg.com/vi/TOrPDfV2VY0/default.jpg
5;Maide;84 Safvetüt Tefasir Dersleri|Maide Suresi, 12. Ayet| Allah Beni Israilden Söz Almıştı...;Ali Akçal;mpI_V4zkfGo;;https://i.ytimg.com/vi/mpI_V4zkfGo/default.jpg
5;Maide;85 Safvetüt Tefasir Dersleri|Maide Suresi, 13. Ayet| Yahudilerin Sözünden Dönmesi...;Ali Akçal;7AcOpPtknbs;;https://i.ytimg.com/vi/7AcOpPtknbs/default.jpg
5;Maide;86 Safvetüt Tefasir Dersleri|Maide Suresi, 14. Ayet| Hristiyanların Sözünden Dönmesi...;Ali Akçal;_NQAfv5cM0;;https://i.ytimg.com/vi/_NQAfv5cM0/default.jpg
5;Maide;87 Safvetüt Tefasir Dersleri|Maide Suresi, 1516. Ayetler|Size Apaçık Kitap Geldi.;Ali Akçal;;;https://i.ytimg.com/vi/fquBHcVzfU/default.jpg
5;Maide;88 Safvet Tefasir Dersleri|Maide Suresi, 17. Ayet.|İsa Ilahtır Diyenler Küfre Düşmüştür.;Ali Akçal;MnhsEXcvFw8;;https://i.ytimg.com/vi/MnhsEXcvFw8/default.jpg
5;Maide;89 Safvet Tefasir Dersleri|Maide Suresi, 1819. Ayetler. Arapça Tefsir Dersleri;Ali Akçal;W2KvmQSH9vE;;https://i.ytimg.com/vi/W2KvmQSH9vE/default.jpg
5;Maide;90 Safvet Tefasir Dersleri|Maide Suresi, 20. Ayet  I  Arapça Tefsir Dersleri;Ali Akçal;;;https://i.ytimg.com/vi/okkffV_NnQ/default.jpg
5;Maide;91 Safvet Tefasir Dersleri|Maide Suresi, 2122. Ayetler  I Tefsir Dersleri;Ali Akçal;tTXJo8NIXM8;;https://i.ytimg.com/vi/tTXJo8NIXM8/default.jpg
5;Maide;92 Safvet Tefasir Dersleri|Maide Suresi, 2324. Ayetler  I Tefsir Dersleri;Ali Akçal;CdEwvhoCAFo;;https://i.ytimg.com/vi/CdEwvhoCAFo/default.jpg
5;Maide;93 Safvet Tefasir Dersleri|Maide Suresi, 2526. Ayetler  I Musa (A.S)In Kavmine Bedduası;Ali Akçal;c5_usULkC54;;https://i.ytimg.com/vi/c5_usULkC54/default.jpg
5;Maide;94SafvetütTefasir Dersleri|Maide Suresi,27. Ayet I HabilKabil Kısası #Aliakçal #Tefsirdersleri;Ali Akçal;qO4AMLufgm0;;https://i.ytimg.com/vi/qO4AMLufgm0/default.jpg
5;Maide;95SafvetütTefasir Dersleri|Maide Suresi,2829. Ayetler I HabilKabil #Aliakçal #Tefsirdersleri;Ali Akçal;z3_i6neCtFk;;https://i.ytimg.com/vi/z3_i6neCtFk/default.jpg
5;Maide;96SafvetütTefasir Dersleri|Maide Suresi,3031. Ayetler I HabilKabil3 #Tefsirdersleri;Ali Akçal;QvNCaQFrTag;;https://i.ytimg.com/vi/QvNCaQFrTag/default.jpg
5;Maide;97 SafvetütTefasir Dersleri|Maide Suresi,32. Ayet I  #Tefsirdersleri #Aliakçal #Tefsirders;Ali Akçal;XjbnKDw41S0;;https://i.ytimg.com/vi/XjbnKDw41S0/default.jpg
5;Maide;98 SafvetütTefasir Dersleri|Maide Suresi,3334. Ayetler I  #Tefsirdersleri #Aliakçal #Tefsir;Ali Akçal;Vp3aF7LHH7w;;https://i.ytimg.com/vi/Vp3aF7LHH7w/default.jpg
5;Maide;99 SafvetütTefasir Dersleri|Maide Suresi,353637. Ayetler I  #Tefsirdersleri #Aliakçal;Ali Akçal;vDEl8YZoxOM;;https://i.ytimg.com/vi/vDEl8YZoxOM/default.jpg
5;Maide;100 SafvetütTefasir Dersleri|Maide Suresi,383940. Ayetler I  #Tefsirdersleri #Aliakçal;Ali Akçal;PtLEz14SlRg;;https://i.ytimg.com/vi/PtLEz14SlRg/default.jpg
5;Maide;101 SafvetütTefasir Dersleri|Maide Suresi,41. Ayet I  #Tefsirdersleri #Aliakçal;Ali Akçal;sd1cNR_9UPA;;https://i.ytimg.com/vi/sd1cNR_9UPA/default.jpg
5;Maide;102 SafvetütTefasir Dersleri|Maide Suresi,42. Ayet I  #Tefsirdersleri #Aliakçal;Ali Akçal;zHQlWx54HQ;;https://i.ytimg.com/vi/zHQlWx54HQ/default.jpg
5;Maide;103 SafvetütTefasir Dersleri|Maide Suresi,43. Ayet I  #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;OHImDusZAK4;;https://i.ytimg.com/vi/OHImDusZAK4/default.jpg
5;Maide;104 SafvetütTefasir Dersleri|Maide Suresi,44. Ayet I #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;T7oS16_JGWg;;https://i.ytimg.com/vi/T7oS16_JGWg/default.jpg
5;Maide;105 SafvetütTefasir|Maide Suresi,45. Ayet I #Tefsirdersleri #Aliakçal #Safvettefasir #Kısas;Ali Akçal;cDn1Fur0yM;;https://i.ytimg.com/vi/cDn1Fur0yM/default.jpg
5;Maide;106 SafvetütTefasir|Maide Suresi,4647. Ayetler I #Tefsirdersi #Aliakçal #Safvettefasir #Isa As;Ali Akçal;n6AUnL7kIEk;;https://i.ytimg.com/vi/n6AUnL7kIEk/default.jpg
5;Maide;107 SafvetütTefasir|Maide Suresi,4647. Ayetler I #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;0Tt4bcr1Z88;;https://i.ytimg.com/vi/0Tt4bcr1Z88/default.jpg
5;Maide;108 SafvetütTefasir|Maide Suresi,4849. Ayetler I #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;Sax_W2NPATo;;https://i.ytimg.com/vi/Sax_W2NPATo/default.jpg
5;Maide;109 SafvetütTefasir|Maide Suresi, 51. Ayet I #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;IvNUOiDii4;;https://i.ytimg.com/vi/IvNUOiDii4/default.jpg
5;Maide;110 SafvetütTefasir|Maide Suresi, 5253. Ayetler I #Tefsirdersleri #Aliakçal #Safvettefasir;Ali Akçal;VQQwGIHoWKk;;https://i.ytimg.com/vi/VQQwGIHoWKk/default.jpg
5;Maide;111 SafvetütTefasir|Maide Suresi, 54. Ayet I #Tefsirdersleri  #Safvettefasir #Irtidad #Mürted;Ali Akçal;nE01XwIqmyc;;https://i.ytimg.com/vi/nE01XwIqmyc/default.jpg
5;Maide;112 SafvetütTefasir|Maide Suresi, 5556. Ayetler I #Tefsirdersleri  #Safvettefasir;Ali Akçal;onGlXbtVTU;;https://i.ytimg.com/vi/onGlXbtVTU/default.jpg
5;Maide;2020/11  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;SayBAYx0nkk;;https://i.ytimg.com/vi/SayBAYx0nkk/default.jpg
5;Maide;20/10  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;KjaqkTUTOAY;;https://i.ytimg.com/vi/KjaqkTUTOAY/default.jpg
5;Maide;20/09  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;agOTddOsuWM;;https://i.ytimg.com/vi/agOTddOsuWM/default.jpg
5;Maide;20/08  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;a70OADKW0NM;;https://i.ytimg.com/vi/a70OADKW0NM/default.jpg
5;Maide;20/07  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;p7tLFz4hiXE;;https://i.ytimg.com/vi/p7tLFz4hiXE/default.jpg
5;Maide;20/06  Zemahşeri, Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün,;Prof. Dr. Murat Sülün;x3pf9ZHpcIs;;https://i.ytimg.com/vi/x3pf9ZHpcIs/default.jpg
5;Maide;20/05  Zemahşeri  Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün;Prof. Dr. Murat Sülün;CuzLU6H7Gsc;;https://i.ytimg.com/vi/CuzLU6H7Gsc/default.jpg
5;Maide;20/04  Zemahşeri  Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün;Prof. Dr. Murat Sülün;rh0qwikqWw;;https://i.ytimg.com/vi/rh0qwikqWw/default.jpg
5;Maide;20/03  Zemahşeri  Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün;Prof. Dr. Murat Sülün;8H9lpLPnO8o;;https://i.ytimg.com/vi/8H9lpLPnO8o/default.jpg
5;Maide;20/02  Zemahşeri  Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün;Prof. Dr. Murat Sülün;HWR2MK1htB8;;https://i.ytimg.com/vi/HWR2MK1htB8/default.jpg
5;Maide;2020/01  Zemahşeri Keşşaf Tefsiri Dersleri  Maide Suresi  Prof Dr. Murat Sülün;Prof. Dr. Murat Sülün;tRTbNzDZ3Wc;;https://i.ytimg.com/vi/tRTbNzDZ3Wc/default.jpg
5;Maide;2019/28 Zemahşeri. Keşşaf Tefsiri Dersleri  Maide Suresi  Prof. Dr. Murat Sülün;Prof. Dr. Murat Sülün;aIvLTZpGax8;;https://i.ytimg.com/vi/aIvLTZpGax8/default.jpg
5;Maide;Allahın Nimetini Hatırlayın (Maide Suresi 11 Tefsir Dersi);Süleyman Ramazanoğlu;_SuCwMGaeLM;;https://i.ytimg.com/vi/_SuCwMGaeLM/default.jpg
107;Maun;Asr  Hümeze  Fil  Kureyş  Maun  Kevser  Sureleri Tefsiri|Adem Sözkesen;Adem Sözkesen Hoca;cL6vzs6Re8Y;;https://i.ytimg.com/vi/cL6vzs6Re8Y/default.jpg
107;Maun;105114.Fil, Kureys, Maun, Kevser, Kafirun, Nasr, Tebbet, Ihlas, Felak, Nas Süreleri;Prof. Dr. Hasan Tahsin Feyizli;CSVWfMKlJnc;;https://i.ytimg.com/vi/CSVWfMKlJnc/default.jpg
107;Maun;5KevserMaunKureyşFil;Mehmet Özçelik;oZvmqFYHfuQ;;https://i.ytimg.com/vi/oZvmqFYHfuQ/default.jpg
107;Maun;5 Kevser Maun Kureyş Fil;Mehmet Özçelik;0j0TkFKWNO4;;https://i.ytimg.com/vi/0j0TkFKWNO4/default.jpg
107;Maun;Ali Küçük Maun Suresi Tefsir Dersi Dinle / Mp3 Ses;Ali Küçük;U0A8nS1HydE;;https://i.ytimg.com/vi/U0A8nS1HydE/default.jpg
107;Maun;Celaleyn TefsiriMaunKureyşFilHümezeAsr3www.Tesbitler.Com   www.Mehmetözçelik.Com;Mehmet Özçelik;Ln_Sn6zNaEo;;https://i.ytimg.com/vi/Ln_Sn6zNaEo/default.jpg
107;Maun;TefsirU EbisSuud (TefsirU Suretil  Maun) Maun Suresi;Ahmet Karakaya;KQeuFs684ao;;https://i.ytimg.com/vi/KQeuFs684ao/default.jpg
107;Maun;Maun Suresi Tefsiri  Bayraktar Bayraklı;Bayraktar Bayraklı;W8i0TmMhWzo;;https://i.ytimg.com/vi/W8i0TmMhWzo/default.jpg
107;Maun;Maun Suresi Tefsiri ? Ebu Ubeyde;Ebu Ubeyde;c6FmSiKdOe4;;https://i.ytimg.com/vi/c6FmSiKdOe4/default.jpg
107;Maun;Maun Suresi Tefsiri  Katre Tefsir Dersi;Mustafa Solmaz ve Mücahit Akyüz;EIpUpB4Y_g;;https://i.ytimg.com/vi/EIpUpB4Y_g/default.jpg
107;Maun;Fizilalil Kuran Tefsiri  232Maun Suresi;Seyyid Kutub;aqkpLwR4J0;;https://i.ytimg.com/vi/aqkpLwR4J0/default.jpg
107;Maun;Kuranın Dilinden 151.Bölüm  (Maun Suresi);Prof. Dr. Mehmet Ünal;CYkHwjjCtZc;;https://i.ytimg.com/vi/CYkHwjjCtZc/default.jpg
107;Maun;Kuranın Dilinden 244.Bölüm  (Maun Suresi);Prof. Dr. Mehmet Ünal;tAOjXl4zwNY;;https://i.ytimg.com/vi/tAOjXl4zwNY/default.jpg
107;Maun;4.Bölüm/Maun Suresi/ Mahmut Toptaş Hocanin Anlatimiyla ...;Mahmut Toptaş;wD2ys5PAI0c;;https://i.ytimg.com/vi/wD2ys5PAI0c/default.jpg
107;Maun;Necdet Çağıl İle Kuran Sohbetleri 10.Bölüm  Maun Suresinin Tefsiri;Necdet Çağıl;vpnKNRSnkUI;;https://i.ytimg.com/vi/vpnKNRSnkUI/default.jpg
107;Maun;Maun Suresinin Tefsiri;Necdet Çağıl;U6scdnQgjuk;;https://i.ytimg.com/vi/U6scdnQgjuk/default.jpg
107;Maun;Maun Suresi Kısa Tefsiri;Necdet Çağıl;SlDBnM46KVw;;https://i.ytimg.com/vi/SlDBnM46KVw/default.jpg
107;Maun;Maun Ve Kafirun Sureleri;Hüseyin Kemal Gürger;YH1O4syhWlQ;;https://i.ytimg.com/vi/YH1O4syhWlQ/default.jpg
107;Maun;Maun Sûresi  Tek Bölüm Tamamı  (20.Ders)  Maun Suresinin Anlamı #Maunsuresi   #Maunsuresidinle;;Kw65dH3s0yY;;https://i.ytimg.com/vi/Kw65dH3s0yY/default.jpg
107;Maun;Celaleyn Maun & Kevser Suresi Tefsiri;Ahmet Akgül;a_5bI2PrnCk;;https://i.ytimg.com/vi/a_5bI2PrnCk/default.jpg
107;Maun;198Maun Suresi 17 Kevser Suresi 13 Kafirun Suresi 16 / Mustafa İslamoğlu  Tefsir Dersleri;Mustafa İslamoğlu;jxd5XzcGLtg;;https://i.ytimg.com/vi/jxd5XzcGLtg/default.jpg
107;Maun;Maun Suresi Prof. Dr. Şadi Eren;Prof. Dr. Şadi Eren;5oHAZtAYg_I;;https://i.ytimg.com/vi/5oHAZtAYg_I/default.jpg
107;Maun;Tefsir18/Arif Özel/  Maun Suresi|01.02.2019;Arif Özel;lkAnhnuyG8;;https://i.ytimg.com/vi/lkAnhnuyG8/default.jpg
107;Maun;Maun Suresi Tefsir  Muharrem Çakır;Muharrem Çakır;W0pif5QhBhs;;https://i.ytimg.com/vi/W0pif5QhBhs/default.jpg
107;Maun;Maun Suresi Tefsiri;Prof. Dr. Ali Akpınar;M309Qh27PE;;https://i.ytimg.com/vi/M309Qh27PE/default.jpg
107;Maun;Tefsir 188  Maun Suresi (17)  İhsan Şenocak;İhsan Şenocak;WWrLK42VRMQ;;https://i.ytimg.com/vi/WWrLK42VRMQ/default.jpg
107;Maun;107 Maun Suresi Tefsiri;Muhammed Bilal Nadir;swPJTnwSX68;;https://i.ytimg.com/vi/swPJTnwSX68/default.jpg
107;Maun;Tefsirul Kuran Hikmetul Beyan  Maun Suresi  Muhammed Hüseyin (R.A.);Muhammed Hüseyin;z2aSYwSPrfk;;https://i.ytimg.com/vi/z2aSYwSPrfk/default.jpg
107;Maun;14.Maun Süresi 47: Namaz Kilmakla Her Şey Bitmiyor. Namazi Gafletsiz İhlas İle Kilmak Gerek;Mustafa Atmaca Sakaryevi;tqPy6kPgV9w;;https://i.ytimg.com/vi/tqPy6kPgV9w/default.jpg
107;Maun;13. Maun Süresi 13:Ahiret İnanci İnsani Dengede TutarYetimi Ve Miskini İtmek Müşrikler Özelliğidir;Mustafa Atmaca Sakaryevi;_7lNUQLw1Kc;;https://i.ytimg.com/vi/_7lNUQLw1Kc/default.jpg
107;Maun;Maun Suresi Tefsiri Tefsir Dersleri  Maun Suresi Anlamı  Abdullah Vedat Baran;Abdullah Vedat Baran;Xs9ZHv5BblQ;;https://i.ytimg.com/vi/Xs9ZHv5BblQ/default.jpg
107;Maun;14.Maun Süresi 47: Namaz Kilmakla Her Şey Bitmiyor. Namazi Gafletsiz İhlas İle Kilmak Gerek;Mustafa Atmaca Sakaryevi;tqPy6kPgV9w;;https://i.ytimg.com/vi/tqPy6kPgV9w/default.jpg
107;Maun;13. Maun Süresi 13:Ahiret İnanci İnsani Dengede TutarYetimi Ve Miskini İtmek Müşrikler Özelliğidir;Mustafa Atmaca Sakaryevi;_7lNUQLw1Kc;;https://i.ytimg.com/vi/_7lNUQLw1Kc/default.jpg
107;Maun;Maun Suresi Tefsiri;Talha Toğrulca;0trvkgB6rzk;;https://i.ytimg.com/vi/0trvkgB6rzk/default.jpg
107;Maun;"Tuncer Namlı   "" Maun Ve Kafirun Sureleri ""  Ayetlerinin Tefsiri";Tuncer Namlı;f_L6QglCMAo;;https://i.ytimg.com/vi/f_L6QglCMAo/default.jpg
107;Maun;Maun Ve Kafirun Suresi  Prof. Dr. Mehmet Okuyan;Mehmet Okuyan;R7oHNO03SmM;;https://i.ytimg.com/vi/R7oHNO03SmM/default.jpg
107;Maun;Tefsir Dersleri   Maun Suresi;Prof. Dr. Şadi Eren;mIPsEuN0uPs;;https://i.ytimg.com/vi/mIPsEuN0uPs/default.jpg
107;Maun;Tekasür Ve Maun Sureleri;Hüseyin Kemal Gürger;D_oYiEET73o;;https://i.ytimg.com/vi/D_oYiEET73o/default.jpg
70;Mearic;91. Has Müminlerin MükafatiMearic Suresi 2939;Mustafa Atmaca Sakaryevi;lKlWl7iOP4w;;https://i.ytimg.com/vi/lKlWl7iOP4w/default.jpg
70;Mearic;Ali Küçük Me’Aric Suresi 118. Ayetlerin Tefsiri / Mp3 Ses;Ali Küçük;8aLesEpLcRE;;https://i.ytimg.com/vi/8aLesEpLcRE/default.jpg
70;Mearic;Ali Küçük Hoca Mearic Süresi 1944;Ali Küçük;15yS8p3a2Q;;https://i.ytimg.com/vi/15yS8p3a2Q/default.jpg
70;Mearic;22Mearicwww.Tesbitler.Com   www.Mehmetözçelik.Com;Mehmet Özçelik;909zIZHGsCs;;https://i.ytimg.com/vi/909zIZHGsCs/default.jpg
70;Mearic;Prof.Dr.Mehmet Okuyan Mearic Suresi 3235 (30.04.2017);Mehmet Okuyan;wzE_hq3p3V0;;https://i.ytimg.com/vi/wzE_hq3p3V0/default.jpg
70;Mearic;Prof.Dr.Mehmet Okuyan Mearic Suresi 2931(18/04/2017);Mehmet Okuyan;LHoOE93Htg0;;https://i.ytimg.com/vi/LHoOE93Htg0/default.jpg
70;Mearic;Prof.Dr. Mehmet Okuyan Mearic Suresi 1928(02/04/2017);Mehmet Okuyan;Lu5soUqDs4w;;https://i.ytimg.com/vi/Lu5soUqDs4w/default.jpg
70;Mearic;Prof.Dr.Mehmet Okuyan Mearic Suresi 818 (19/03/2017);Mehmet Okuyan;Yvj2UtpBvN0;;https://i.ytimg.com/vi/Yvj2UtpBvN0/default.jpg
70;Mearic;Prof Dr Mehmet Okuyan Mearic Suresi 17 (5/03/2017);Mehmet Okuyan;yv5Vx0CN7g;;https://i.ytimg.com/vi/yv5Vx0CN7g/default.jpg
70;Mearic;Mearic Suresi Tefsiri ? Ebu Ubeyde;Ebu Ubeyde;osDLB_hqhKc;;https://i.ytimg.com/vi/osDLB_hqhKc/default.jpg
70;Mearic;Kur’An Meali – Mearic Suresi (Fatih Çollak Ile Kur’An Dersleri);Fatih Çollak;CohM4NYQ8E4;;https://i.ytimg.com/vi/CohM4NYQ8E4/default.jpg
70;Mearic;Fizilalil Kuran Tefsiri  195 Mearic Suresi;Seyyid Kutub;sLh_Sj2tyw;;https://i.ytimg.com/vi/sLh_Sj2tyw/default.jpg
70;Mearic;70 Mearic Suresi Tefsiri;Süleyman Ramazanoğlu;sQzsULc2I8;;https://i.ytimg.com/vi/sQzsULc2I8/default.jpg
70;Mearic;Kuranın Dilinden 461.Bölüm  (Mearic Suresi 121);Prof. Dr. Mehmet Ünal;Gu2h_j2DYY;;https://i.ytimg.com/vi/Gu2h_j2DYY/default.jpg
70;Mearic;Kuranın Dilinden 462.Bölüm  (Mearic Suresi 2244);Prof. Dr. Mehmet Ünal;1S2UCNv_bLE;;https://i.ytimg.com/vi/1S2UCNv_bLE/default.jpg
70;Mearic;Meariç 120;Hüseyin Kemal Gürger;yIbF3POG0E;;https://i.ytimg.com/vi/yIbF3POG0E/default.jpg
70;Mearic;Meariç 2040;Hüseyin Kemal Gürger;Mm4nzrYpc7o;;https://i.ytimg.com/vi/Mm4nzrYpc7o/default.jpg
70;Mearic;Meariç 4044;Hüseyin Kemal Gürger;gwHTQtViz6g;;https://i.ytimg.com/vi/gwHTQtViz6g/default.jpg
70;Mearic;181Mearic Suresi 144 Nuh Suresi 120 / Mustafa İslamoğlu  Tefsir Dersleri;Mustafa İslamoğlu;pLCjVuO8854;;https://i.ytimg.com/vi/pLCjVuO8854/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;PzujMF9yRN0;;https://i.ytimg.com/vi/PzujMF9yRN0/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi |Alparslan Kuytul Hocaefendi;Alparslan Kuytul;ZkaHxADBuas;;https://i.ytimg.com/vi/ZkaHxADBuas/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;CcKtDdCU68Q;;https://i.ytimg.com/vi/CcKtDdCU68Q/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;0TNyqmT6pLs;;https://i.ytimg.com/vi/0TNyqmT6pLs/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi  Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;g1e8bCREvlg;;https://i.ytimg.com/vi/g1e8bCREvlg/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi  Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;048ndItbL3E;;https://i.ytimg.com/vi/048ndItbL3E/default.jpg
70;Mearic;Tefsir Dersi  Mearic Suresi  Suresi|Alparslan Kuytul Hocaefendi;Alparslan Kuytul;_pUew5eJxQ;;https://i.ytimg.com/vi/_pUew5eJxQ/default.jpg
70;Mearic;Mearic Suresi Tefsir  Muharrem Çakır;Muharrem Çakır;Ya_X791qD0I;;https://i.ytimg.com/vi/Ya_X791qD0I/default.jpg
70;Mearic;Mearic Suresi Tefsiri;Prof. Dr. Ali Akpınar;mre0yLqH99o;;https://i.ytimg.com/vi/mre0yLqH99o/default.jpg
70;Mearic;Mearic Suresi Tefsiri (2.Bölüm);Prof. Dr. Ali Akpınar;OYa60nkoA4;;https://i.ytimg.com/vi/OYa60nkoA4/default.jpg
70;Mearic;Tefsir  141  Mearic Suresi (144)  İhsan Şenocak;İhsan Şenocak;hC8IPHEiRQ;;https://i.ytimg.com/vi/hC8IPHEiRQ/default.jpg
70;Mearic;Tefsirul Kuran Hikmetul Beyan  Mearic Suresi  Muhammed Hüseyin (R.A.);Muhammed Hüseyin;k1I2SLlHXtc;;https://i.ytimg.com/vi/k1I2SLlHXtc/default.jpg
70;Mearic;89. Ahirette 50 Durak Var Neden ElliMearic Suresi 114;Mustafa Atmaca Sakaryevi;D5lt763YSXI;;https://i.ytimg.com/vi/D5lt763YSXI/default.jpg
70;Mearic;90. Güzel Kullar Malini Dilenci Ve Muhtaç İle BölüşürMearic Suresi 1528;Mustafa Atmaca Sakaryevi;FQV74OSeKCk;;https://i.ytimg.com/vi/FQV74OSeKCk/default.jpg
70;Mearic;30 Mearic Suresi  Mehmet Özçelik;Mehmet Özçelik;gB_vJhdspbU;;https://i.ytimg.com/vi/gB_vJhdspbU/default.jpg
70;Mearic;Mearic Suresi Tefsiri (3644)|Adem Sözkesen;Adem Sözkesen Hoca;_6mAoME8qKw;;https://i.ytimg.com/vi/_6mAoME8qKw/default.jpg
70;Mearic;Mearic Suresi Tefsiri (1935)|Adem Sözkesen;Adem Sözkesen Hoca;AhuvnUiAw2I;;https://i.ytimg.com/vi/AhuvnUiAw2I/default.jpg
70;Mearic;Mearic Suresi Tefsiri (118)|Adem Sözkesen;Adem Sözkesen Hoca;zToqk67iyHs;;https://i.ytimg.com/vi/zToqk67iyHs/default.jpg
70;Mearic;Mearic Suresi Zekeriyye Gezer Canlı Yayın;Zekariya Gezer;_kFAwdMnYOY;;https://i.ytimg.com/vi/_kFAwdMnYOY/default.jpg
70;Mearic;70.1 Tefsir Dersleri Mearic Suresi  71.1 Nuh Suresi   Ali Kara Hocaefendi;Ali Kara Hocaefendi;YYxliMHH9Po;;https://i.ytimg.com/vi/YYxliMHH9Po/default.jpg
70;Mearic;"Tuncer Namli  "" Mearic Suresi ""  Ayetlerin Tefsiri";Tuncer Namlı;rDjCtRpQZI4;;https://i.ytimg.com/vi/rDjCtRpQZI4/default.jpg
70;Mearic;Prof. Dr. Orhan Karmış Ile Tefsir Dersleri|Mearic Suresi 1, 2, 3 Ve 4. AyetI Kerimeler;Prof. Dr. Orhan Karmış;C9HkAyalbmo;;https://i.ytimg.com/vi/C9HkAyalbmo/default.jpg
70;Mearic;Prof. Dr. Orhan Karmış Ile Tefsir Dersleri|Mearic Suresi 5Ten 18. AyetI Kerimeler;Prof. Dr. Orhan Karmış;8UHgVUXCE5k;;https://i.ytimg.com/vi/8UHgVUXCE5k/default.jpg
70;Mearic;Prof. Dr. Orhan Karmış Ile Tefsir Dersleri|Mearic Suresi 19, 20 Ve 21. AyetI Kerimeler;Prof. Dr. Orhan Karmış;EEi2lMRJNfY;;https://i.ytimg.com/vi/EEi2lMRJNfY/default.jpg
70;Mearic;Prof. Dr. Orhan Karmış Ile Tefsir Dersleri|Mearic Suresi 22, 23, 24 Ve 25. AyetI Kerimeler;Prof. Dr. Orhan Karmış;UYxVvFn0X1o;;https://i.ytimg.com/vi/UYxVvFn0X1o/default.jpg
